PayingCode, PayingDescription, ReceivingCode, ReceivingDescription, TransferCode, TransferDescription, Value
4,"114 -  Fishing, Hunting and Trapping",5,115 -  Support Activities for Agriculture and Forestry,15055,Industry Use,27856.388829474592
4,"114 -  Fishing, Hunting and Trapping",6,211 -  Oil and Gas Extraction,15055,Industry Use,3947.1600420932796
4,"114 -  Fishing, Hunting and Trapping",7,212 -  Mining (except Oil and Gas),15055,Industry Use,51.07947247459127
4,"114 -  Fishing, Hunting and Trapping",8,213 -  Support Activities for Mining,15055,Industry Use,12.51785799655231
4,"114 -  Fishing, Hunting and Trapping",9,221 -  Utilities,15055,Industry Use,13537.6492255244
4,"114 -  Fishing, Hunting and Trapping",10,23 -  Construction,15055,Industry Use,12576.927430618021
4,"114 -  Fishing, Hunting and Trapping",11,311 -  Food Manufacturing,15055,Industry Use,21033.826875322426
4,"114 -  Fishing, Hunting and Trapping",12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,48.138238928406544
4,"114 -  Fishing, Hunting and Trapping",13,313 -  Textile Mills,15055,Industry Use,52.420503228026696
4,"114 -  Fishing, Hunting and Trapping",14,314 -  Textile Product Mills,15055,Industry Use,3936.143504969415
4,"114 -  Fishing, Hunting and Trapping",15,315 -  Apparel Manufacturing,15055,Industry Use,36.8601953681872
4,"114 -  Fishing, Hunting and Trapping",16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,15.709300609683709
4,"114 -  Fishing, Hunting and Trapping",17,321 -  Wood Product Manufacturing,15055,Industry Use,15424.821559482087
4,"114 -  Fishing, Hunting and Trapping",18,322 -  Paper Manufacturing,15055,Industry Use,159.93330491908588
4,"114 -  Fishing, Hunting and Trapping",19,323 -  Printing and Related Support Activities,15055,Industry Use,477.8574901335341
4,"114 -  Fishing, Hunting and Trapping",20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,279995.83895040053
4,"114 -  Fishing, Hunting and Trapping",21,325 -  Chemical Manufacturing,15055,Industry Use,6910.092088967894
4,"114 -  Fishing, Hunting and Trapping",22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,28818.206352200505
4,"114 -  Fishing, Hunting and Trapping",23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,10259.34867811117
4,"114 -  Fishing, Hunting and Trapping",24,331 -  Primary Metal Manufacturing,15055,Industry Use,349.206785585831
4,"114 -  Fishing, Hunting and Trapping",25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,50744.639419134284
4,"114 -  Fishing, Hunting and Trapping",26,333 -  Machinery Manufacturing,15055,Industry Use,5240.09145347378
4,"114 -  Fishing, Hunting and Trapping",27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,493.4143542926036
4,"114 -  Fishing, Hunting and Trapping",28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,12784.598943808034
4,"114 -  Fishing, Hunting and Trapping",29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,26702.919677721286
4,"114 -  Fishing, Hunting and Trapping",30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,160.50454702830325
4,"114 -  Fishing, Hunting and Trapping",31,339 -  Miscellaneous Manufacturing,15055,Industry Use,389.6679440830941
4,"114 -  Fishing, Hunting and Trapping",32,42 -  Wholesale Trade,15055,Industry Use,352739.558484119
4,"114 -  Fishing, Hunting and Trapping",33,441 -  Motor Vehicle and Parts Dealers,15055,Industry Use,1590.3621600786323
4,"114 -  Fishing, Hunting and Trapping",41,455 -  General Merchandise Retailers,15055,Industry Use,925.7252362311661
4,"114 -  Fishing, Hunting and Trapping",42,481 -  Air Transportation,15055,Industry Use,277.05590598550737
4,"114 -  Fishing, Hunting and Trapping",43,482 -  Rail Transportation,15055,Industry Use,1325.7664632957192
4,"114 -  Fishing, Hunting and Trapping",44,483 -  Water Transportation,15055,Industry Use,1370.5905272154264
4,"114 -  Fishing, Hunting and Trapping",45,484 -  Truck Transportation,15055,Industry Use,124297.45945078688
4,"114 -  Fishing, Hunting and Trapping",46,485 -  Transit and Ground Passenger Transportation,15055,Industry Use,2957.2034554379493
4,"114 -  Fishing, Hunting and Trapping",47,486 -  Pipeline Transportation,15055,Industry Use,1902.3387026684225
4,"114 -  Fishing, Hunting and Trapping",48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,20195.68795282638
4,"114 -  Fishing, Hunting and Trapping",49,492 -  Couriers and Messengers,15055,Industry Use,6.7584560798163915
4,"114 -  Fishing, Hunting and Trapping",51,513 -  Publishing Industries,15055,Industry Use,743.0077463913801
4,"114 -  Fishing, Hunting and Trapping",52,512 -  Motion Picture and Sound Recording Industries,15055,Industry Use,22.7870161992249
4,"114 -  Fishing, Hunting and Trapping",53,516 -  Broadcasting and Content Providers,15055,Industry Use,6691.517655207901
4,"114 -  Fishing, Hunting and Trapping",54,517 -  Telecommunications,15055,Industry Use,1590.7114816767853
4,"114 -  Fishing, Hunting and Trapping",55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,97.15991541096689
4,"114 -  Fishing, Hunting and Trapping",56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,21682.44127397375
4,"114 -  Fishing, Hunting and Trapping",57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,8729.922465305222
4,"114 -  Fishing, Hunting and Trapping",58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,19939.289585603015
4,"114 -  Fishing, Hunting and Trapping",59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,49439.019822735085
4,"114 -  Fishing, Hunting and Trapping",60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,291531.7597192573
4,"114 -  Fishing, Hunting and Trapping",62,531 -  Real Estate,15055,Industry Use,9088.529645911896
4,"114 -  Fishing, Hunting and Trapping",63,532 -  Rental and Leasing Services,15055,Industry Use,0.9988428477382404
4,"114 -  Fishing, Hunting and Trapping",64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,3.806114561682458
4,"114 -  Fishing, Hunting and Trapping",65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,136594.0324898006
4,"114 -  Fishing, Hunting and Trapping",67,561 -  Administrative and Support Services,15055,Industry Use,10391.646817981153
4,"114 -  Fishing, Hunting and Trapping",68,562 -  Waste Management and Remediation Services,15055,Industry Use,3593.7858604796843
4,"114 -  Fishing, Hunting and Trapping",77,721 -  Accommodation,15055,Industry Use,0.0015170111906309416
4,"114 -  Fishing, Hunting and Trapping",78,722 -  Food Services and Drinking Places,15055,Industry Use,2005.061100661027
4,"114 -  Fishing, Hunting and Trapping",79,811 -  Repair and Maintenance,15055,Industry Use,2751.09599359474
4,"114 -  Fishing, Hunting and Trapping",80,812 -  Personal and Laundry Services,15055,Industry Use,0.03491501650914009
4,"114 -  Fishing, Hunting and Trapping",83,9A -  Government Enterprises,15055,Industry Use,14301.139555871303
4,"114 -  Fishing, Hunting and Trapping",86,Vegetable and melon farming,15055,Industry Use,192.66055906246024
4,"114 -  Fishing, Hunting and Trapping",87,Fruit farming,15055,Industry Use,148.3088683327385
4,"114 -  Fishing, Hunting and Trapping",5001,Employee Compensation,15053,Factor Receipts,56623219.56219324
4,"114 -  Fishing, Hunting and Trapping",6001,Proprietor Income,15053,Factor Receipts,105031784.85677855
4,"114 -  Fishing, Hunting and Trapping",7001,Other Property Type Income,15053,Factor Receipts,89377942.16022205
4,"114 -  Fishing, Hunting and Trapping",8001,Tax on Production and Imports,15053,Factor Receipts,63411010.62634329
4,"114 -  Fishing, Hunting and Trapping",10001,Households LT15k,15055,Industry Use,305.39687756161686
4,"114 -  Fishing, Hunting and Trapping",10002,Households 15-30k,15055,Industry Use,402.17315665992965
4,"114 -  Fishing, Hunting and Trapping",10003,Households 30-40k,15055,Industry Use,358.0700667296787
4,"114 -  Fishing, Hunting and Trapping",10004,Households 40-50k,15055,Industry Use,276.4731471936859
4,"114 -  Fishing, Hunting and Trapping",10005,Households 50-70k,15055,Industry Use,617.0247720914901
4,"114 -  Fishing, Hunting and Trapping",10006,Households 70-100k,15055,Industry Use,2107.403037056942
4,"114 -  Fishing, Hunting and Trapping",10007,Households 100-150k,15055,Industry Use,3726.8080344083514
4,"114 -  Fishing, Hunting and Trapping",10008,Households 150-200k,15055,Industry Use,4263.161130378584
4,"114 -  Fishing, Hunting and Trapping",10009,Households GT200k,15055,Industry Use,10786.923857054873
4,"114 -  Fishing, Hunting and Trapping",11001,Federal Government NonDefense,15055,Industry Use,681.6695507401238
4,"114 -  Fishing, Hunting and Trapping",11003,Federal Government Investment,15055,Industry Use,840.630427454647
4,"114 -  Fishing, Hunting and Trapping",12001,State/Local Govt Other,15055,Industry Use,11007.310199353871
4,"114 -  Fishing, Hunting and Trapping",12004,State/Local Govt Investment,15055,Industry Use,4252.185910039326
4,"114 -  Fishing, Hunting and Trapping",14001,Capital,15055,Industry Use,5622.142751072324
4,"114 -  Fishing, Hunting and Trapping",14002,Inventory Additions/Deletions,15055,Industry Use,528.7854780847898
4,"114 -  Fishing, Hunting and Trapping",25001,Foreign Trade,15051,Commodity Trade,485388.14008182747
4,"114 -  Fishing, Hunting and Trapping",28001,Domestic Trade,15051,Commodity Trade,523416.613319601
5,115 -  Support Activities for Agriculture and Forestry,1,111 -  Crop Production,15055,Industry Use,119434.9122828757
5,115 -  Support Activities for Agriculture and Forestry,2,112 -  Animal Production and Aquaculture,15055,Industry Use,832586.6695766576
5,115 -  Support Activities for Agriculture and Forestry,3,113 -  Forestry and Logging,15055,Industry Use,6178.075727246315
5,115 -  Support Activities for Agriculture and Forestry,6,211 -  Oil and Gas Extraction,15055,Industry Use,2106.7941877448893
5,115 -  Support Activities for Agriculture and Forestry,7,212 -  Mining (except Oil and Gas),15055,Industry Use,5147.406182892739
5,115 -  Support Activities for Agriculture and Forestry,8,213 -  Support Activities for Mining,15055,Industry Use,3.1711650419443003
5,115 -  Support Activities for Agriculture and Forestry,9,221 -  Utilities,15055,Industry Use,92923.83013067198
5,115 -  Support Activities for Agriculture and Forestry,10,23 -  Construction,15055,Industry Use,53787.8448788589
5,115 -  Support Activities for Agriculture and Forestry,11,311 -  Food Manufacturing,15055,Industry Use,389916.2108944696
5,115 -  Support Activities for Agriculture and Forestry,12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,890.8699218824954
5,115 -  Support Activities for Agriculture and Forestry,13,313 -  Textile Mills,15055,Industry Use,837.7968006534235
5,115 -  Support Activities for Agriculture and Forestry,14,314 -  Textile Product Mills,15055,Industry Use,9330.019295889317
5,115 -  Support Activities for Agriculture and Forestry,15,315 -  Apparel Manufacturing,15055,Industry Use,84.80217558747225
5,115 -  Support Activities for Agriculture and Forestry,16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,260.57832201668526
5,115 -  Support Activities for Agriculture and Forestry,17,321 -  Wood Product Manufacturing,15055,Industry Use,42.88534906671145
5,115 -  Support Activities for Agriculture and Forestry,18,322 -  Paper Manufacturing,15055,Industry Use,247.91943032771417
5,115 -  Support Activities for Agriculture and Forestry,19,323 -  Printing and Related Support Activities,15055,Industry Use,3147.6422111275874
5,115 -  Support Activities for Agriculture and Forestry,20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,238617.1679223758
5,115 -  Support Activities for Agriculture and Forestry,21,325 -  Chemical Manufacturing,15055,Industry Use,1584091.6412999032
5,115 -  Support Activities for Agriculture and Forestry,22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,28199.200432254653
5,115 -  Support Activities for Agriculture and Forestry,23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,104.67875562245773
5,115 -  Support Activities for Agriculture and Forestry,24,331 -  Primary Metal Manufacturing,15055,Industry Use,245.8746396385786
5,115 -  Support Activities for Agriculture and Forestry,25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,10113.786230033696
5,115 -  Support Activities for Agriculture and Forestry,26,333 -  Machinery Manufacturing,15055,Industry Use,1637.0259257473917
5,115 -  Support Activities for Agriculture and Forestry,27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,1525.1081957055749
5,115 -  Support Activities for Agriculture and Forestry,28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,746.9960410062897
5,115 -  Support Activities for Agriculture and Forestry,29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,15598.608930174214
5,115 -  Support Activities for Agriculture and Forestry,30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,72.5842880954917
5,115 -  Support Activities for Agriculture and Forestry,31,339 -  Miscellaneous Manufacturing,15055,Industry Use,1431.277265001399
5,115 -  Support Activities for Agriculture and Forestry,32,42 -  Wholesale Trade,15055,Industry Use,3140540.1324365004
5,115 -  Support Activities for Agriculture and Forestry,42,481 -  Air Transportation,15055,Industry Use,2342.726869062638
5,115 -  Support Activities for Agriculture and Forestry,43,482 -  Rail Transportation,15055,Industry Use,56316.35631701483
5,115 -  Support Activities for Agriculture and Forestry,44,483 -  Water Transportation,15055,Industry Use,7624.836622227476
5,115 -  Support Activities for Agriculture and Forestry,45,484 -  Truck Transportation,15055,Industry Use,302432.5831152921
5,115 -  Support Activities for Agriculture and Forestry,47,486 -  Pipeline Transportation,15055,Industry Use,4645.249552300736
5,115 -  Support Activities for Agriculture and Forestry,48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,80082.97979920522
5,115 -  Support Activities for Agriculture and Forestry,49,492 -  Couriers and Messengers,15055,Industry Use,16.44238754325888
